"dage","t","y","f","subject_id"
13,18.8121735124229,0.936265038032452,0.934980231087107,258
10,15.8121735124229,0.90067597553857,0.910848170575908,258
4.25,31.1383526343755,0.846705575111361,0.845083539601316,259
8.5,35.3883526343755,0.866920652513115,0.871475571323484,259
34.75,68.3646876103387,1.4254820031752,1.446480993322,260
37.25,70.8646876103387,1.5208845762079,1.5182271083986,260
-0.5,-14.2813439731801,0.839510078282103,0.832352485876211,261
0.5,-13.2813439731801,0.834342390607037,0.836662854609618,261
2.5,-11.2813439731801,0.848327808265594,0.845966160219872,261
29.75,58.5269413449499,1.27989863551827,1.28896037859522,262
33,61.7769413449499,1.3742065065455,1.3780725154882,262
28.5,57.2769413449499,1.26021192379361,1.25468647979023,262
29,57.7769413449499,1.25373502208707,1.26839603931223,262
33,61.7769413449499,1.3742065065455,1.3780725154882,262
10.25,31.9140752409828,0.864423698633649,0.855931503057186,263
6.5,28.1640752409828,0.841141358129497,0.82868549838778,263
38.75,69.1019997141718,1.47945042614395,1.50175306170913,264
42.5,72.8519997141718,1.59838899110672,1.59819021265586,264
44.5,74.8519997141718,1.63459226650014,1.64962335982745,264
-3.75,23.4342051948378,0.840643804764939,0.83482505743408,265
-3.25,23.9342051948378,0.828314124100479,0.836683835641079,265
-8.75,18.4342051948378,0.837021971614704,0.817815715114149,265
42.25,50.8193511038554,1.30129731610246,1.28579960199877,266
39,47.5693511038554,1.23629839807202,1.24469196369495,266
39.75,48.3193511038554,1.25489239923816,1.25417834176506,266
43.5,48.4092341308255,1.86741153419781,1.86998937623352,267
45.75,50.6592341308255,1.894028565186,1.89390368615608,267
45,49.9092341308255,1.90077793125305,1.88705098188529,267
41.75,49.6857864223926,1.4940957497941,1.49027826149633,268
42.5,50.4357864223926,1.51422782188046,1.50666872688265,268
41.25,49.1857864223926,1.46774303226751,1.47935128457212,268
-1.5,-8.15466031352195,0.891439843928172,0.893692575271041,269
-1.75,-8.40466031352195,0.900453293227063,0.892783436395082,269
14.25,34.1557651139413,0.882958916844842,0.891296126872085,270
18,37.9057651139413,0.999381872572928,0.970440516027705,270
16,35.9057651139413,0.916346460301976,0.920695304295465,270
18.25,34.1131725797907,0.994105336299663,0.981188772181001,271
13.75,29.6131725797907,0.912161361387763,0.89294990862856,271
15,30.8631725797907,0.919318849854902,0.910815128571169,271
2.75,26.4192894897371,0.803949849781821,0.80022027484695,272
4,27.6692894897371,0.815056135008101,0.806442466655898,272
1.5,25.1692894897371,0.785319218459451,0.794390669356695,272
3.25,26.9192894897371,0.821249706097867,0.802660115624401,272
-2.5,21.1692894897371,0.788095117544549,0.778085928955521,272
-6,9.35955963732169,0.78725017152232,0.770633903945975,273
-4.5,10.8595596373217,0.766512039739715,0.77555989348342,273
43.75,62.8540987844465,1.82003813722588,1.82597886439946,274
38,57.1040987844465,1.64582995036364,1.65006777582022,274
37.75,56.8540987844465,1.6370532015436,1.64145863306682,274
35.75,43.7141678878373,1.25302789804465,1.25022848108059,275
41.5,49.4641678878373,1.33831833926195,1.33885819097984,275
37,44.9641678878373,1.26382822648567,1.26949580931956,275
45.75,36.1690087397529,1.58893708922399,1.60221459738958,276
44.5,34.9190087397529,1.56086022818484,1.57375911144293,276
46.5,36.9190087397529,1.61979375984453,1.61928788895757,276
11.5,16.585373763571,0.90205228599604,0.889595693474125,277
7.75,12.835373763571,0.853423447985296,0.859632271544967,277
6,11.085373763571,0.844897297831659,0.848364994794952,277
23,25.7099161640442,1.12215254036534,1.12688540754173,278
17.5,20.2099161640442,0.95954050845563,0.969995521301072,278
22.75,25.4599161640442,1.13361855258386,1.11874421981394,278
21.75,24.4599161640442,1.10301517307534,1.08667759818507,278
20,22.7099161640442,1.03415128153847,1.03449081191604,278
19.5,22.2099161640442,1.03071607334214,1.02096550867969,278
29.25,53.2289972460594,1.21178969740436,1.21918591983795,279
27.75,51.7289972460594,1.19203299731301,1.18610533816473,279
18,24.7300498392987,0.968822201362405,0.975427937620727,280
15.5,22.2300498392987,0.92736828067039,0.922343473537332,280
13.5,50.0716391210962,0.921379108124634,0.922061320794854,281
19.25,55.8216391210962,1.00531672288392,1.01127359667575,281
-8,23.9301039893824,0.78380288330214,0.784375721424245,282
-10.5,21.4301039893824,0.786322948719615,0.776980332841735,282
-6.5,25.4301039893824,0.780291794910817,0.789157300794182,282
41.75,55.480696876462,1.72568402263649,1.72138617720324,283
37,50.730696876462,1.57579186910364,1.5699948389842,283
38,71.2477947635018,1.90178162637157,1.90970405373089,284
35.5,68.7477947635018,1.90220335689009,1.88323245133545,284
39.5,72.7477947635018,1.90786425851069,1.91963608625241,284
40,73.2477947635018,1.9110053682286,1.92245502792528,284
40,73.2477947635018,1.9110053682286,1.92245502792528,284
26.25,21.0962060773667,1.14721408016349,1.15276567573207,285
23,17.8462060773667,1.08533054205607,1.08220859007693,285
23.75,18.5962060773667,1.1030243175918,1.0981909582169,285
20.5,15.3462060773667,1.02121384113771,1.03215437797083,285
23.75,18.5962060773667,1.1030243175918,1.0981909582169,285
-1.25,11.577228635076,0.779678468751558,0.788584866172617,286
-1,11.827228635076,0.78743407421328,0.789582317815093,286
38.75,20.7870942455273,1.17751561365187,1.17652594582999,287
38.75,20.7870942455273,1.17751561365187,1.17652594582999,287
44.75,26.7870942455273,1.23620889933633,1.23273422133727,287
-0.75,16.9177312197858,0.868803185131011,0.849576081754812,288
-2.75,14.9177312197858,0.824871891899063,0.841548733263402,288
1.25,18.9177312197858,0.834604730462584,0.858313619613124,288
3.5,32.5704895256412,0.805165282490066,0.803258735600716,289
1.75,30.8204895256412,0.790601275751624,0.794882306824623,289
1,30.0704895256412,0.776159622104866,0.791520756967118,289
-0.25,28.8204895256412,0.79551046434307,0.786203311824974,289
-0.75,28.3204895256412,0.777264158733663,0.784171867567154,289
-0.75,28.3204895256412,0.777264158733663,0.784171867567154,289
39.75,46.1551778328104,1.81063194546768,1.801263367035,290
43.5,49.9051778328104,1.86243012689662,1.87509804920423,290
18.5,26.099809982926,0.99748317959654,0.992350292922795,291
20.5,28.099809982926,1.04993500001489,1.04518634826626,291
2.5,12.0884199399886,0.865872817132683,0.867769167843682,292
4.25,13.8384199399886,0.867720405821574,0.87651023138108,292
4.75,14.3384199399886,0.863028187858216,0.879158001409175,292
5,14.5884199399886,0.881612824266414,0.880508047642375,292
16.75,22.4553495917886,0.980028868922855,0.973671750884198,293
14.75,20.4553495917886,0.957316742945468,0.951909903902763,293
34,30.5597396912646,1.15460457277336,1.15821315278362,294
34.75,31.3097396912646,1.16357949769966,1.16654155853254,294
33.25,29.8097396912646,1.15521646909877,1.14988641038301,294
20.75,46.9155063549991,1.04627259999222,1.05877327456632,295
19.25,45.4155063549991,1.01971483732642,1.01515101552846,295
24.5,50.6655063549991,1.1835154787853,1.18469025914199,295
26.5,29.0785951382699,1.27140973755098,1.2561382219442,296
30.75,33.3285951382699,1.40800481987407,1.40364493922167,296
12.75,14.4805413183798,0.874596394779385,0.8814963915138,297
10.5,12.2305413183798,0.854455423194506,0.859114799949434,297
16.75,18.4805413183798,0.93531959717215,0.943654153935877,297
15.5,48.9600521528572,0.907591211820646,0.909919720846374,298
18,51.4600521528572,0.971703810512396,0.969790255501992,298
35,61.494015205671,1.89637109469889,1.90456342870464,299
29.75,56.244015205671,1.7478965468361,1.75200632151047,299
-4.5,23.0657394072513,0.813896471346375,0.82414741504471,300
-8.25,19.3157394072513,0.810001078026459,0.811466030724577,300
-4.75,14.6800373280453,0.820387167420256,0.825887721427368,301
0.25,19.6800373280453,0.844346825759755,0.845587525451894,301
14.5,-6.87140797797284,0.975274971850448,0.968039748290194,302
11.25,-10.1214079779728,0.925271519994861,0.947370642555868,302
11.5,-9.87140797797284,0.939213872241057,0.948866547045442,302
40.25,64.7480350156372,1.3900176438546,1.39319961579752,303
45.5,69.9980350156372,1.48342646819662,1.49217949079003,303
46.25,70.7480350156372,1.49788361650288,1.50631947293182,303
47.25,71.7480350156372,1.52540879741419,1.5251727824542,303
20,38.6013604072897,1.05326680368501,1.05087934957922,304
19.75,38.3513604072897,1.05845863684265,1.04057822597568,304
21.5,40.1013604072897,1.11151260862426,1.11843542855896,304
-3.25,13.4122714268511,0.77079408471937,0.775813851238674,305
-1.5,15.1622714268511,0.775433007859174,0.782286338442066,305
-5.25,11.4122714268511,0.768293928366315,0.769017928284244,305
22.25,54.6860508148103,1.20755863917433,1.19965653935087,306
23,55.4360508148103,1.23803892621919,1.24518009984153,306
20,52.4360508148103,1.06040960322293,1.06583657707887,306
5.25,31.3339472817031,0.854421277654073,0.863115603492136,307
0.25,26.3339472817031,0.839543811981398,0.838176952800176,307
0.5,26.5839472817031,0.843303535537113,0.839274785285611,307
42,60.7585844425493,1.59007228494353,1.58150990739361,308
40,58.7585844425493,1.53601322646371,1.53040614082605,308
27.25,13.0111292286494,1.21490150807349,1.1898990818421,309
25.5,11.2611292286494,1.14855613781077,1.14824434895478,309
8,9.62543734025827,0.86229208893,0.853062814660234,310
4.5,6.12543734025827,0.817317407316851,0.831474787081104,310
17.5,28.03913423197,0.989260149731847,0.984841121338652,311
18,28.53913423197,0.979573033455855,0.990411247331738,311
34.75,56.919808010041,1.89050895077096,1.90264442935443,312
40.25,62.419808010041,1.9498808558367,1.93584461497157,312
44.25,76.4539046868806,1.66752467187354,1.67560224626582,313
44,76.2039046868806,1.67446653934922,1.66885780789378,313
45.5,77.7039046868806,1.70180827323852,1.70922901706898,313
22,61.3568138083824,1.08732639883245,1.09017303022458,314
17.75,57.1068138083824,0.984204003336911,0.976116248925424,314
15.5,54.8568138083824,0.932868048404418,0.936944303534094,314
28.25,35.6324664029836,1.16438621085623,1.16410945719597,315
27,34.3824664029836,1.12876188917169,1.14093850524883,315
27,34.3824664029836,1.12876188917169,1.14093850524883,315
-2,9.63552918971916,0.842522778094697,0.841829087297078,316
-1,10.6355291897192,0.859067046885083,0.845883795473517,316
49.5,44.9231847003407,1.64451731343168,1.61818950937315,317
47.25,42.6731847003407,1.57943505487624,1.57205803891974,317
45.5,40.9231847003407,1.55512300868632,1.53617800634487,317
11.25,10.4011706551589,0.899924312682224,0.878163608987328,318
11.25,10.4011706551589,0.899924312682224,0.878163608987328,318
13.5,12.6511706551589,0.896458922225038,0.902051973036572,318
32.25,64.984305695851,1.83008599148323,1.82333800059236,319
32.5,65.234305695851,1.82456561367946,1.83246843221532,319
34.75,67.484305695851,1.89635049580831,1.88426247090991,319
20.75,30.4666445193425,1.0308917304928,1.02300404256444,320
21.75,31.4666445193425,1.03503604551433,1.03484170970421,320
-9.25,-23.1144798901593,0.829499436233267,0.827709729106531,321
-5,-18.8644798901593,0.852870761164108,0.841673084583726,321
-7,-20.8644798901593,0.828168118057294,0.834871913214085,321
30.75,34.7285537547645,1.17826974221247,1.18191497230128,322
37,40.9785537547645,1.28449250947884,1.28285403319588,322
30.75,34.7285537547645,1.17826974221247,1.18191497230128,322
34.75,38.7285537547645,1.23575482059195,1.24651597127382,322
1.5,15.7638045476438,0.808604187638416,0.808111210180035,323
-0.5,13.7638045476438,0.795003715368716,0.799459062397707,323
0,14.2638045476438,0.79634765615945,0.801548984451126,323
3,17.2638045476438,0.811405159418066,0.815269298428133,323
30,21.592176127421,1.0832325007049,1.09281858634411,324
31.5,23.092176127421,1.1021662673371,1.1063081969976,324
4.5,26.7150783032133,0.873618170227899,0.866069816223095,325
2.5,24.7150783032133,0.847057720745262,0.855829007624829,325
33.25,33.306526534649,1.25060068758406,1.25150119070269,326
33,33.056526534649,1.2699547534395,1.24695653732556,326
32.75,32.806526534649,1.23648474587796,1.24241188394842,326
28,45.1298690045173,1.33494442972348,1.35140222204372,327
24.5,41.6298690045173,1.22010028059696,1.21355402300584,327
2.25,3.85492975126801,0.812640894547131,0.82316497067361,328
1.75,3.35492975126801,0.820380550175027,0.820778164063302,328
10,31.420692215183,0.850007689126612,0.853929726162114,329
11.25,32.670692215183,0.852370843564248,0.865061963264113,329
47.5,77.7568598949374,1.92995505138014,1.93357889195566,330
47,77.2568598949374,1.93406366331594,1.93189374978627,330
40.5,43.8996440025252,1.33790746563146,1.32949937996033,331
41.75,45.1496440025252,1.3593755576651,1.34911661429636,331
44,47.3996440025252,1.38062118002667,1.38442763610121,331
44.25,47.6496440025252,1.37367987546518,1.38835108296841,331
40.5,43.8996440025252,1.33790746563146,1.32949937996033,331
41,44.3996440025252,1.33525179382204,1.33734627369474,331
8,26.3341814859541,0.892479942081285,0.884828154987102,332
10,28.3341814859541,0.898629436555753,0.899145837638633,332
18.25,25.7298390175545,0.987542479852132,0.985620438552814,333
15.25,22.7298390175545,0.925129951743648,0.929614005039313,333
17.75,25.2298390175545,0.970111220979965,0.974444808041364,333
35,71.2246666559908,1.890342593332,1.87407552811199,334
34.5,70.7246666559908,1.87031969446255,1.8644638502153,334
38,39.3114650809323,1.6532763752257,1.6325552532053,335
36.25,37.5614650809323,1.58109693856953,1.57388486745262,335
35.75,37.0614650809323,1.55565526494887,1.55712190009471,335
7.75,27.0973278054527,0.858132665347785,0.847708719823371,336
6.75,26.0973278054527,0.823638728329788,0.841091788582373,336
3.25,22.5973278054527,0.825212157024024,0.821287139885416,336
1,5.22931424848254,0.85345959044188,0.86929872687246,337
-2,2.22931424848254,0.860223571635168,0.856832998195976,337
42.5,52.1860347564083,1.53298585973659,1.51792704917562,338
40,49.6860347564083,1.47037404515266,1.4621033946321,338
38.5,48.1860347564083,1.43259681416605,1.42860920190598,338
43.5,53.1860347564083,1.53678802596654,1.54025651099303,338
38,47.6860347564083,1.44160978688194,1.41744447099728,338
17.25,20.786247495609,0.985727039182346,0.966482880536344,339
11.5,15.036247495609,0.898741687655914,0.890120971012749,339
16.5,20.036247495609,0.958732243320767,0.953077456989989,339
10.75,14.286247495609,0.867071264309346,0.883305931151872,339
39.75,65.1910388949599,1.42847881510443,1.44806625507158,340
43.25,68.6910388949599,1.53792968364138,1.52480533575369,340
39.75,65.1910388949599,1.42847881510443,1.44806625507158,340
44,69.4410388949599,1.53450159319686,1.54124942447128,340
43,68.4410388949599,1.53369033222525,1.51932397284783,340
40.75,66.1910388949599,1.4636997069622,1.46999170669504,340
-1.25,26.877262996441,0.77012134420378,0.777524028046045,341
2.75,30.877262996441,0.787799507881578,0.794747894734231,341
-4.25,23.877262996441,0.773383714326075,0.766749609422448,341
1,29.127262996441,0.795357419489569,0.786737997845534,341
33.5,25.4411507980316,1.16570423523636,1.16413251919292,342
39.25,31.1911507980316,1.22092247335363,1.23252743103661,342
39,30.9411507980316,1.22479087406236,1.22955367788953,342
38.75,30.6911507980316,1.2285472077749,1.22657992474246,342
25.5,14.1289053945437,1.0734006263408,1.06967116715011,343
29.5,18.1289053945437,1.11790239688671,1.11551591966768,343
28.5,17.1289053945437,1.0951282613585,1.1038745899854,343
27,15.6289053945437,1.10050102404044,1.08661570892737,343
29.75,18.3789053945437,1.11807063470174,1.11843838118659,343
25.75,14.3789053945437,1.0715604691141,1.0724633939538,343
1,-10.4245902760735,0.842625757699192,0.849618006637242,344
0,-11.4245902760735,0.843655358288822,0.845179287825872,344
2,-9.42459027607351,0.855122806587775,0.854270110779291,344
1,-2.53906184974109,0.864810549471469,0.877042490050523,345
-5.5,-9.03906184974109,0.856341926006145,0.851950448992353,345
0.5,-3.03906184974109,0.892006902448201,0.874887135446727,345
39.5,49.4139772000258,1.92905074962876,1.92700102939254,346
36.25,46.1639772000258,1.89817049118756,1.9057943279229,346
20.25,26.6665456292378,1.02927306641006,1.02767591519986,347
17.75,24.1665456292378,0.985716512946891,0.982651870653063,347
43.5,52.8539891584391,1.88626980688807,1.88393607791713,348
40,49.3539891584391,1.83474893871806,1.82608091920759,348
28,26.7096610018904,1.44980753675135,1.44018891898576,349
24,22.7096610018904,1.23991365030609,1.24425209692975,349
21,19.7096610018904,1.0978640814362,1.09795142689158,349
27.25,25.9596610018904,1.39381811194816,1.40345076485026,349
16,47.0694908794054,0.904315989936939,0.909517891449441,350
14.25,45.3194908794054,0.872361690508985,0.878950567823986,350
-6.75,23.8447125297376,0.797955488828142,0.780440312599147,351
-2.5,28.0947125297376,0.801856467966081,0.795261725953009,351
38,68.0784067257448,1.45409809876918,1.44595967853393,352
44.75,74.8284067257448,1.60134576682378,1.60671042856393,352
44,74.0784067257448,1.59554601086094,1.58884923411615,352
44.25,74.3284067257448,1.58531608946721,1.59480296559875,352
24.25,24.7679382994061,1.18710673899167,1.18359290272663,353
27.25,27.7679382994061,1.26321233247089,1.29075269282129,353
25.75,26.2679382994061,1.24785534009982,1.23717279777396,353
36.75,48.581718907564,1.25486327949381,1.26339217871978,354
38.5,50.331718907564,1.30118493780092,1.29014641238564,354
38.5,50.331718907564,1.30118493780092,1.29014641238564,354
28.75,38.8446314110622,1.51096970315099,1.49500859172341,355
26,36.0946314110622,1.36603444586493,1.35532975920191,355
28.25,38.3446314110622,1.45418656481262,1.46961244035586,355
26.5,36.5946314110622,1.37066163569222,1.38072591056946,355
48.5,56.9838832332595,1.44548247789789,1.45311022091782,356
45.75,54.2338832332595,1.40936991882306,1.41013226684216,356
-0.5,2.47686666348866,0.888630647464301,0.876969006559822,357
4.25,7.22686666348866,0.89338303936042,0.89803572100701,357
-1.25,1.72686666348866,0.873760126907128,0.87397391634193,357
2,4.97686666348866,0.889890902236463,0.887586397368538,357
-1,1.97686666348866,0.876988445703664,0.874962893141456,357
36.5,80.8752003431658,1.58238797637014,1.58366280594143,358
36.75,81.1252003431658,1.60397351313635,1.59206397625063,358
24.75,19.1979241472787,1.05031332699204,1.06618552387446,359
30.5,24.9479241472787,1.11636873953923,1.13732141206609,359
24.5,18.9479241472787,1.07733096579374,1.06322098928191,359
29.5,23.9479241472787,1.11928008064583,1.12471781908077,359
26.5,20.9479241472787,1.08586464141894,1.08735545378654,359
29.5,23.9479241472787,1.11928008064583,1.12471781908077,359
19.25,48.9036745728494,1.0265828154444,1.01218755501826,360
20.25,49.9036745728494,1.03202461117357,1.03468198609458,360
24,53.6536745728494,1.14812951768301,1.13238972312693,360
27.25,23.9232257157612,1.0950650115136,1.10865084605078,361
28.75,25.4232257157612,1.14911245227274,1.12966879210875,361
27,23.6732257157612,1.09367821773842,1.10517230569786,361
25.75,22.4232257157612,1.09295683496377,1.08793106980588,361
35.25,28.4747378694191,1.44239576032066,1.42472116758281,362
30.5,23.7247378694191,1.30639469309928,1.29882383102851,362
30,23.2247378694191,1.29137152154016,1.28557147981226,362
28.75,43.4860968730819,1.37209384652004,1.3744810545481,363
24.5,39.2360968730819,1.20894220110877,1.20984263458791,363
-6.5,16.9293031236501,0.820528147190135,0.811669010745613,364
-3,20.4293031236501,0.800366713948526,0.82419343872604,364
45.75,62.1321153825042,1.49317615070652,1.47936793923328,365
41.5,57.8821153825042,1.40398685152853,1.40200874804019,365
34,28.1668149818025,1.3113157142487,1.31321162805861,366
34.25,28.4168149818025,1.33536902334034,1.31854845295364,366
30.5,24.6668149818025,1.22072937671274,1.23849607952825,366
15.25,-2.7212471176885,0.952554023646358,0.964376149732377,367
19,1.0287528823115,1.01953519806524,1.00355761566777,367
18.25,0.278752882311498,1.00176995192649,0.993766363398068,367
18,0.0287528823114975,0.987785362601759,0.991123715919017,367
20.25,31.3528979858757,1.01200494814893,1.0204476869495,368
18,29.1028979858757,0.989566027886534,0.989834202650901,368
17.25,28.3528979858757,0.976310014196087,0.981089028908071,368
20.5,57.7701458369062,1.11658368511256,1.11732048349963,369
22.25,59.5201458369062,1.26237331128773,1.2466020338456,369
19,56.2701458369062,1.02150261054276,1.01850737374525,369
19.25,56.5201458369062,1.04564052679549,1.03296372565837,369
31.5,53.274763189438,1.71211979126414,1.70653400061813,370
31.75,53.524763189438,1.72225694926841,1.72046136387991,370
23.25,61.0312272672927,1.09217377562366,1.09827919177676,371
20.5,58.2812272672927,1.0524756338849,1.03589908643914,371
20.75,58.5312272672927,1.04398114910038,1.04119436129126,371
22.75,60.5312272672927,1.09497306426783,1.08640430373349,371
40.5,36.6240484453839,1.31805966965797,1.30832026430853,372
42.5,38.6240484453839,1.33866699853372,1.33774964247152,372
-3.75,20.4740298214429,0.826910731778052,0.82306437531256,373
-7.75,16.4740298214429,0.825508753884685,0.809265192308225,373
10.5,30.6787369209717,0.929245550342908,0.919104068942198,374
11.5,31.6787369209717,0.919210101697603,0.926614427589184,374
13.5,33.6787369209717,0.937742620053256,0.943167712634544,374
13.25,33.4287369209717,0.940806645966381,0.940974042939724,374
11,31.1787369209717,0.911268648215156,0.92280312560663,374
14.75,34.9287369209717,0.949047776042906,0.954710132733358,374
35.5,54.5832969335572,1.45111578114708,1.44494957203389,375
35,54.0832969335572,1.44762397918651,1.4312900137077,375
25.5,2.38484955467259,1.05486026456947,1.0502007729335,376
24.5,1.38484955467259,1.04355779511712,1.04235844561002,376
23.25,0.134849554672591,1.02697834730625,1.03277692936803,376
21.5,-0.794027147887086,1.03826840321129,1.02141037344278,377
20.75,-1.54402714788709,1.01485371863931,1.01553397700639,377
26.25,28.0763520294905,1.12299744239433,1.12228545194364,378
25.5,27.3263520294905,1.1247444841617,1.10899358574665,378
9.5,38.8358909541293,0.82008479177553,0.828946320890512,379
10,39.3358909541293,0.828948669174164,0.832977645408561,379
8.5,37.8358909541293,0.84226467580802,0.821397356710216,379
-8.75,22.5169845443374,0.740629986127805,0.742243494925352,380
-4.5,26.7669845443374,0.752667122864467,0.754868546110589,380
-9,22.2669845443374,0.71901885349317,0.741565521306056,380
39.5,40.1753672659392,1.23193856721419,1.23474697257027,381
35,35.6753672659392,1.15461729929936,1.18138425781449,381
39.75,65.554558497841,1.54969283277866,1.55357628976424,382
36.5,62.304558497841,1.45544005164012,1.46594948424468,382
41.25,67.054558497841,1.60069479934769,1.59401943077326,382
37.75,63.554558497841,1.50486633483923,1.4996521017522,382
36.5,62.304558497841,1.45544005164012,1.46594948424468,382
24.25,-0.51283160494884,1.03551889330981,1.03524009408993,383
21,-3.76283160494884,1.00642999136744,1.01413837012135,383
26,1.23716839505116,1.04954732880445,1.04711791464363,383
21.5,-3.26283160494884,1.02564077352005,1.01729417948952,383
25,0.23716839505116,1.04555172398996,1.04028657788224,383
32,37.6400980235706,1.22448691465226,1.22037548971051,384
32,37.6400980235706,1.22448691465226,1.22037548971051,384
-3.25,24.091025159328,0.835282201456374,0.817834182537328,385
-2.5,24.841025159328,0.837452861553236,0.820714364585147,385
-2.5,24.841025159328,0.837452861553236,0.820714364585147,385
-2.25,25.091025159328,0.83061079262575,0.821694533525836,385
-2.25,25.091025159328,0.83061079262575,0.821694533525836,385
-3.25,24.091025159328,0.835282201456374,0.817834182537328,385
1,10.5194146281814,0.800212567901411,0.813898464795489,386
-1.25,8.2694146281814,0.796867981910953,0.80435618409338,386
31.5,49.01637802494,1.225955036355,1.20726362098708,387
31.75,49.26637802494,1.2230369332981,1.21156282004602,387
8.75,25.4576072465388,0.912991757153589,0.914088416604394,388
10,26.7076072465388,0.916622755230675,0.922236973833252,388
10,26.7076072465388,0.916622755230675,0.922236973833252,388
7.5,24.2076072465388,0.906101194539301,0.906459592281271,388
45,90.3348042268512,1.92232038624474,1.90671960104228,389
42.5,87.8348042268512,1.89373039474364,1.8854632644628,389
40.5,31.0890130158838,1.535561568531,1.5624976005633,390
37.75,28.3390130158838,1.51369160911924,1.48978356875422,390
36.75,27.3390130158838,1.46288977103364,1.46334210264183,390
44,90.3051961892913,1.97183591202618,1.95683762814318,391
40.5,86.8051961892913,1.94738731414547,1.94927338299016,391
12.75,-6.00629658147546,0.970391199966103,0.961392085948882,392
13,-5.75629658147546,0.974699005500171,0.962831187054125,392
17,-1.75629658147546,0.986498248224832,0.987607733915493,392
17.25,-1.50629658147546,0.987129641284403,0.989271447933458,392
14.25,-4.50629658147546,0.979292762564817,0.97021377006045,392
35.5,54.2768364920714,1.87626483115923,1.87230524753735,393
33,51.7768364920714,1.78716328506971,1.8015168813234,393
36,54.7768364920714,1.87948750218882,1.88040993828169,393
35,61.3759671166761,1.88028591060833,1.8972936502596,394
34,60.3759671166761,1.88019370813099,1.88383345421174,394
35.25,61.6259671166761,1.89236208178194,1.90007582163121,394
-9.5,14.3468635571881,0.756295508498599,0.767120873610242,395
-7.75,16.0968635571881,0.771668825983135,0.77228125767206,395
-5.5,18.3468635571881,0.77667953577743,0.77938698916083,395
-7.75,16.0968635571881,0.771668825983135,0.77228125767206,395
-8.75,15.0968635571881,0.761299024541701,0.769297442839237,395
-7.5,16.3468635571881,0.771361154162989,0.773042116126545,395
22,42.3866624234288,1.09886085308158,1.09188307493262,396
22.5,42.8866624234288,1.11083616100353,1.10745015318649,396
-0.75,-26.2373110735245,0.86930674970616,0.858444114559632,397
3.25,-22.2373110735245,0.863970958140264,0.876434036537967,397
32.5,49.1505586890697,1.2943980799757,1.28229806699158,398
29.75,46.4005586890697,1.22442276942217,1.22337062425771,398
10.75,15.9301065164215,0.863301221612659,0.872131856726396,399
12.5,17.6801065164215,0.873536128357088,0.889305220729489,399
-7.5,18.6480259770391,0.751369394721946,0.755543468852533,400
-6.25,19.8980259770391,0.785366123592943,0.759347373177754,400
46,51.7346019070443,1.84883084372751,1.85697363713411,401
43.25,48.9846019070443,1.80992373894119,1.80362953222011,401
45.75,51.4846019070443,1.84664407792446,1.85323583875929,401
7,15.2875287717531,0.848108635477955,0.8436258417721,402
1,9.28752877175307,0.81161407874894,0.811443758267568,402
5,13.2875287717531,0.837243717854176,0.831590862265736,402
6.5,14.7875287717531,0.823675005029467,0.840444945367747,402
5.5,13.7875287717531,0.829958850565067,0.834446609315715,402
6.75,15.0375287717531,0.852845230716783,0.842019540940617,402
2.25,13.9076725900649,0.819638769763798,0.815551785103887,403
4.5,16.1576725900649,0.843500844916838,0.827102273623281,403
-0.75,10.9076725900649,0.793769247340439,0.802301344879748,403
1.5,13.1576725900649,0.798391408858125,0.81202527808625,403
-0.75,10.9076725900649,0.793769247340439,0.802301344879748,403
21.5,21.3881222599106,1.03815732467041,1.02992552514388,404
22.5,22.3881222599106,1.03781090846881,1.04130636094264,404
0.25,26.0357229637649,0.824844342454925,0.831386059382261,405
-2,23.7857229637649,0.821356629837582,0.821991603999775,405
25.75,35.1524494410192,1.36264363245549,1.36809911294107,406
23.25,32.6524494410192,1.23467762190708,1.23203330931282,406
24.5,33.9024494410192,1.29644387512347,1.30006621112694,406
21.5,30.9024494410192,1.14956796144215,1.13684290568729,406
-3.25,34.1739261918417,0.768904988056117,0.761498324655916,407
-1.75,35.6739261918417,0.781385674672588,0.766881371085321,407
-0.25,37.1739261918417,0.797340858388607,0.772630260805174,407
-1.25,36.1739261918417,0.767864227103327,0.768755824136386,407
-1.5,35.9239261918417,0.774524935218476,0.767813462263896,407
18.5,0.724850056373455,0.984804732542533,0.997613380862263,408
23.5,5.72485005637346,1.04135682883932,1.03847759360573,408
21.75,3.97485005637346,1.03689557405773,1.02392037413456,408
23.75,5.97485005637346,1.04166828948538,1.04060528880652,408
5.75,46.6906773143582,0.810570956936996,0.809238650900996,409
8.75,49.6906773143582,0.816737768968607,0.828894503458083,409
7.5,48.4406773143582,0.824266648511958,0.820117272475716,409
5.25,-19.5354598303671,0.909219014268503,0.902808068055072,410
2.25,-22.5354598303671,0.889814728011817,0.888504164682063,410
3,-21.7854598303671,0.884196163412095,0.891924102713484,410
8.5,5.02507805899946,0.92057239613056,0.923333396606407,411
10.75,7.27507805899946,0.93540517818904,0.93697210128616,411
6.25,2.77507805899946,0.912784712413682,0.910987122425046,411
1.5,-12.2272522864176,0.811227318699142,0.810626242278044,412
7.25,-6.47725228641764,0.849459237180446,0.842114350368465,412
0.75,17.1654604924711,0.774908254383636,0.794380472848783,413
1,17.4154604924711,0.807412992372661,0.795476914865641,413
39.25,71.8101356908528,1.47946802906843,1.48877692242485,414
