"subject","v","int","x1","x2","x3","y"
2456,55.4718492640927,1,0,0,0.127159963272903,1.5896789561643
2457,-13.1510469678167,1,0,0,0.0192524347375654,0.943827218331346
2457,-13.48438030115,1,0,0,0.0192524347375654,0.816013915529392
2458,25.961830535841,1,0,1,-2.30492120021135,1.57939419789226
2458,32.6284972025077,1,0,1,-2.30492120021135,1.43572395347752
2459,11.6885491430765,1,1,1,-0.135663086005255,1.88789282428888
2459,7.02188247640982,1,1,1,-0.135663086005255,1.53604640928266
2460,-12.9208725256251,1,1,0,-0.00920334327645507,1.08126745125205
2460,-9.92087252562515,1,1,0,-0.00920334327645507,1.33176428400945
2461,-1.37040365295971,1,1,0,-0.226614663247803,2.0130414874399
2461,0.629596347040289,1,1,0,-0.226614663247803,1.8855141568179
2461,-5.70373698629304,1,1,0,-0.226614663247803,1.66807770155372
2462,-8.38256314543289,1,0,0,0.527699464645311,0.868965165233499
2462,-7.04922981209956,1,0,0,0.527699464645311,0.935249986394388
2462,-3.3825631454329,1,0,0,0.527699464645311,0.91738589958787
2463,-8.66742310082693,1,1,1,0.925027327572541,0.730135453587174
2463,-7.3340897674936,1,1,1,0.925027327572541,0.8444445573316
2464,26.0651662107257,1,0,1,0.48370361217843,1.99200319034401
2464,21.0651662107257,1,0,1,0.48370361217843,1.64482894932353
2465,7.2060045780635,1,0,0,0.391107849886829,1.54147927008737
2465,7.87267124473017,1,0,0,0.391107849886829,1.51850785073453
2465,8.2060045780635,1,0,0,0.391107849886829,1.48718593417659
2465,10.5393379113968,1,0,0,0.391107849886829,1.70587208563411
2466,-3.49291800321343,1,0,1,-0.487850026621606,0.786817671320968
2466,3.84041533011989,1,0,1,-0.487850026621606,0.99728304140806
2467,9.48878925563964,1,1,1,-1.59553121002082,1.61961986108512
2467,7.82212258897297,1,1,1,-1.59553121002082,1.67302243411986
2468,-1.6939632666063,1,0,1,-0.696389712567834,1.2552356865155
2468,-1.36062993327296,1,0,1,-0.696389712567834,1.08741005783221
2468,-5.02729659993962,1,0,1,-0.696389712567834,1.06935907169201
2468,-0.360629933272963,1,0,1,-0.696389712567834,1.43001846446787
2468,-4.36062993327296,1,0,1,-0.696389712567834,0.883655740370147
2468,2.63937006672703,1,0,1,-0.696389712567834,1.49014552844919
2469,-5.16598162847674,1,0,0,-0.218872033731967,1.05289218279627
2469,-8.8326482951434,1,0,0,-0.218872033731967,0.868570973733814
2470,11.8380747182842,1,0,1,0.820241966511535,1.78834171845527
2470,11.8380747182842,1,0,1,0.820241966511535,1.78834171845527
2470,8.50474138495086,1,0,1,0.820241966511535,1.44631639902152
2470,9.50474138495086,1,0,1,0.820241966511535,1.64487159045792
2470,15.5047413849509,1,0,1,0.820241966511535,1.8758245770231
2471,-1.83630863173291,1,1,0,0.494586232578333,1.33328236947104
2471,-4.8363086317329,1,1,0,0.494586232578333,1.24144848428643
2471,-4.16964196506624,1,1,0,0.494586232578333,1.02777165207127
2471,-4.50297529839957,1,1,0,0.494586232578333,1.00227626910186
2472,1.21671811567867,1,1,0,0.309988994607861,1.94627181254203
2472,-3.11661521765466,1,1,0,0.309988994607861,1.76731900922024
2473,-13.2801106966507,1,1,0,1.37606651453503,0.705377444884046
2473,-18.2801106966507,1,1,0,1.37606651453503,0.728189403738749
2473,-11.9467773633174,1,1,0,1.37606651453503,0.902692154110806
2474,-6.48300046436221,1,0,1,0.581305650827628,0.932034152108383
2474,-9.48300046436221,1,0,1,0.581305650827628,0.964615737856934
2474,-3.48300046436222,1,0,1,0.581305650827628,1.15579330963907
2474,-6.48300046436221,1,0,1,0.581305650827628,0.932034152108383
2475,21.4824250846427,1,0,1,0.277531725407558,1.56450438615129
2475,22.1490917513094,1,0,1,0.277531725407558,1.86414457316218
2476,3.3158097543382,1,1,0,-0.72447405017403,1.45900018851991
2476,8.3158097543382,1,1,0,-0.72447405017403,2.16090244970549
2476,2.98247642100487,1,1,0,-0.72447405017403,1.51796037960497
2477,-3.17360884393746,1,1,0,-0.306953581867951,1.36970288525518
2477,-7.17360884393745,1,1,0,-0.306953581867951,0.815461505650845
2478,15.9052854175411,1,1,1,-0.645934940828536,1.84450355542475
2478,10.2386187508745,1,1,1,-0.645934940828536,1.47708576917666
2478,7.57195208420781,1,1,1,-0.645934940828536,1.18838230467134
2478,13.5719520842078,1,1,1,-0.645934940828536,1.66755901207325
2478,11.5719520842078,1,1,1,-0.645934940828536,1.62663825962013
2479,-8.29131222248331,1,0,0,-0.278287092374496,0.80155625797461
2479,-3.29131222248331,1,0,0,-0.278287092374496,1.1636290582155
2480,9.70654015722594,1,1,1,0.62986267091953,0.884945160365193
2480,4.70654015722594,1,1,1,0.62986267091953,0.911325245398491
2480,11.3732068238926,1,1,1,0.62986267091953,0.820023282066406
2481,-17.9878447114794,1,0,1,0.686332141827859,0.805770841502323
2481,-16.9878447114794,1,0,1,0.686332141827859,0.872687189424552
2482,-6.49836443827796,1,1,0,2.3793518915649,1.83242099000552
2482,-8.49836443827796,1,1,0,2.3793518915649,1.92030884577802
2482,-13.8316977716113,1,1,0,2.3793518915649,1.67986985323251
2482,-7.83169777161129,1,1,0,2.3793518915649,2.14261526670833
2482,-8.16503110494462,1,1,0,2.3793518915649,2.06628348386989
2482,-8.16503110494462,1,1,0,2.3793518915649,2.06628348386989
2483,18.1746846537071,1,1,1,-0.665574945860797,1.98889607017567
2483,12.1746846537071,1,1,1,-0.665574945860797,1.82788924290837
2483,15.5080179870405,1,1,1,-0.665574945860797,1.72823744236508
2483,9.50801798704046,1,1,1,-0.665574945860797,1.8159440234639
2484,-6.16681499786935,1,0,0,-0.276983829737552,1.01454818588887
2484,-14.833481664536,1,0,0,-0.276983829737552,0.801273043675904
2485,-4.13301137819115,1,0,1,1.68869915375775,1.04049474759356
2485,-6.13301137819115,1,0,1,1.68869915375775,0.695576571956955
2486,8.53672087137911,1,1,1,-0.316363231443434,1.49229613795865
2486,15.2033875380458,1,1,1,-0.316363231443434,1.87098866366627
2487,15.1490589731395,1,0,1,0.936882915895678,1.73233186879598
2487,19.1490589731395,1,0,1,0.936882915895678,1.78949396031067
2487,19.8157256398062,1,0,1,0.936882915895678,1.96362232642497
2488,8.05852849609563,1,1,1,1.21546851710912,1.79027400329146
2488,16.0585284960956,1,1,1,1.21546851710912,2.05362652880873
2488,14.0585284960956,1,1,1,1.21546851710912,2.07143997363106
2488,12.391861829429,1,1,1,1.21546851710912,1.7445759380027
2488,13.391861829429,1,1,1,1.21546851710912,1.94182762038528
2489,1.97663661076961,1,1,1,0.146544262373687,0.792693737540745
2489,-2.02336338923038,1,1,1,0.146544262373687,0.834597012291719
2489,-1.02336338923038,1,1,1,0.146544262373687,0.666664403947197
2489,2.64330327743628,1,1,1,0.146544262373687,0.742993892208219
2490,-16.2465855206826,1,1,0,0.0446831780969525,0.731833123317579
2490,-21.5799188540159,1,1,0,0.0446831780969525,0.703764504441104
2490,-23.9132521873493,1,1,0,0.0446831780969525,0.803715557164891
2491,6.71664785577793,1,0,1,-0.182718418050157,1.15470934486087
2491,4.04998118911127,1,0,1,-0.182718418050157,1.12802123788405
2492,23.296647926288,1,1,0,-1.60382948724088,1.88399266911665
2492,24.296647926288,1,1,0,-1.60382948724088,1.74161482432211
2492,24.9633145929547,1,1,0,-1.60382948724088,1.85658121468315
2492,17.9633145929547,1,1,0,-1.60382948724088,1.58479472242285
2493,4.84469671315327,1,1,1,0.699212179565136,1.35769216848555
2493,10.8446967131533,1,1,1,0.699212179565136,1.81866654122245
2493,3.17803004648661,1,1,1,0.699212179565136,0.855111764254485
2493,6.51136337981994,1,1,1,0.699212179565136,1.67066565801631
2494,4.11561403843641,1,1,1,0.454293419706139,1.01513410416323
2494,6.44894737176974,1,1,1,0.454293419706139,0.901767130551926
2495,18.9312582562472,1,0,0,1.21577696671762,1.61967768065365
2495,18.9312582562472,1,0,0,1.21577696671762,1.61967768065365
2495,16.5979249229138,1,0,0,1.21577696671762,1.6688874353039
2496,35.0963353774522,1,1,1,-0.261470282236328,1.75773001401133
2496,35.0963353774522,1,1,1,-0.261470282236328,1.75773001401133
2496,34.4296687107855,1,1,1,-0.261470282236328,1.99637698188245
2497,15.127534496035,1,1,0,1.47924791715675,1.9148629766317
2497,12.4608678293684,1,1,0,1.47924791715675,1.22372842334525
2498,2.6230715439477,1,0,0,-1.89458609843584,1.15493692690322
2498,8.28973821061436,1,0,0,-1.89458609843584,1.14822428566885
2499,-11.1345071792646,1,1,0,-0.797253923568017,1.01843048590829
2499,-15.1345071792646,1,1,0,-0.797253923568017,0.748161582670671
2499,-15.467840512598,1,1,0,-0.797253923568017,0.86990231078186
2500,-6.476993500339,1,1,1,1.17817254527593,0.707971421013249
2500,-6.476993500339,1,1,1,1.17817254527593,0.707971421013249
2500,-3.14366016700567,1,1,1,1.17817254527593,0.76648716244124
2501,0.235784952463761,1,1,1,-0.90568501709388,0.846024615639559
2501,3.56911828579709,1,1,1,-0.90568501709388,0.963232428771801
2502,14.5504121514864,1,1,0,1.15144425059306,0.849909442047742
2502,19.5504121514864,1,1,0,1.15144425059306,0.809818296480664
2502,12.2170788181531,1,1,0,1.15144425059306,0.942660429381552
2503,-1.72053706516327,1,1,0,-0.569253605493644,1.71851515304589
2503,-4.72053706516327,1,1,0,-0.569253605493644,1.44665255791332
2503,1.27946293483672,1,1,0,-0.569253605493644,2.00296353897063
2504,4.30919035193161,1,1,0,-1.28937403939765,1.18260334132642
2504,2.30919035193162,1,1,0,-1.28937403939765,0.889918764250584
2504,4.30919035193161,1,1,0,-1.28937403939765,1.18260334132642
2504,1.30919035193162,1,1,0,-1.28937403939765,1.11875204812931
2505,1.60377175939576,1,1,0,1.31511159714059,1.23976309258752
2505,5.93710509272909,1,1,0,1.31511159714059,2.09165538107586
2506,-11.78620988154,1,1,0,-0.307629894141463,1.7814831109666
2506,-15.78620988154,1,1,0,-0.307629894141463,1.50500928162302
2506,-8.1195432148733,1,1,0,-0.307629894141463,2.01324494843985
2507,-3.56253172070564,1,1,0,1.76164307185538,0.631519825985045
2507,3.77080161262768,1,1,0,1.76164307185538,0.729273446363333
2508,1.22424660063941,1,1,0,0.699794008620241,1.84084683388434
2508,-0.109086732693917,1,1,0,0.699794008620241,1.63223331566334
2509,27.2030108949978,1,0,1,0.426587589134891,1.93864208013615
2509,29.2030108949978,1,0,1,0.426587589134891,2.04742655112127
2509,23.8696775616644,1,0,1,0.426587589134891,1.78745102861523
2510,-12.1519840903362,1,1,1,0.452861581317923,0.90180153621122
2510,-13.8186507570029,1,1,1,0.452861581317923,0.80505135841097
2511,1.84921188847059,1,0,0,-1.52731710261291,1.17031190171307
2511,0.182545221803928,1,0,0,-1.52731710261291,1.12733200508847
2511,4.84921188847059,1,0,0,-1.52731710261291,0.94112339784634
2511,1.84921188847059,1,0,0,-1.52731710261291,1.17031190171307
2511,9.18254522180392,1,0,0,-1.52731710261291,1.53227211706688
2511,5.84921188847059,1,0,0,-1.52731710261291,1.28236000912952
2512,-9.97237891476238,1,1,0,-0.675830840281393,0.938318513700089
2512,-13.639045581429,1,1,0,-0.675830840281393,0.928005764646247
2512,-9.30571224809572,1,1,0,-0.675830840281393,0.849084327519628
2512,-8.30571224809572,1,1,0,-0.675830840281393,0.864970610168114
2513,5.64801808493001,1,1,0,-1.8159170756879,1.68194885687611
2513,2.98135141826335,1,1,0,-1.8159170756879,1.74059019416872
2513,4.64801808493001,1,1,0,-1.8159170756879,1.75711241357964
2513,4.98135141826335,1,1,0,-1.8159170756879,2.01217565812974
2514,-10.1588622421433,1,0,0,-0.723037960150746,0.907905542680786
2514,-3.82552890881002,1,0,0,-0.723037960150746,1.22188480001654
2514,-4.49219557547669,1,0,0,-0.723037960150746,1.23469409620985
2515,-5.8782784259979,1,1,0,1.28022274311382,0.924643369179266
2515,-7.87827842599789,1,1,0,1.28022274311382,0.731794623380549
2515,-6.87827842599789,1,1,0,1.28022274311382,0.845158593063993
2515,-3.21161175933123,1,1,0,1.28022274311382,1.1860295616875
2516,14.1675250421734,1,0,1,1.2197616109893,1.60470765089857
2516,14.5008583755068,1,0,1,1.2197616109893,1.68563216331732
2517,-1.95279785153998,1,0,0,-0.0202984154681908,1.45363868379383
2517,-2.61946451820665,1,0,0,-0.0202984154681908,1.58374287068124
2517,-6.61946451820664,1,0,0,-0.0202984154681908,1.07908188282984
2518,24.7810485827958,1,0,0,0.596367598152537,1.83668219287247
2518,19.7810485827958,1,0,0,0.596367598152537,1.77767005801787
2518,15.4477152494624,1,0,0,0.596367598152537,1.6529990271289
2519,-0.22146442251101,1,1,1,-1.31310033977543,1.69437675546873
2519,-1.88813108917768,1,1,1,-1.31310033977543,1.82592419515866
2519,3.44520224415565,1,1,1,-1.31310033977543,1.92959824884495
2520,-0.46930034719757,1,1,0,1.04977743832772,0.889457884739828
2520,-1.46930034719757,1,1,0,1.04977743832772,0.933863152220804
2521,6.94180295333653,1,1,1,-0.672599062002861,1.09274579091581
2521,5.6084696200032,1,1,1,-0.672599062002861,0.957719825645669
2521,5.6084696200032,1,1,1,-0.672599062002861,0.957719825645669
2522,-9.56063154997801,1,1,0,-0.410547988327748,0.886658765784311
2522,-14.8939648833113,1,1,0,-0.410547988327748,0.77066665052896
2523,5.5069249739091,1,0,1,-1.7246627652703,1.53625685175628
2523,9.5069249739091,1,0,1,-1.7246627652703,1.69312151027316
2524,2.66376607078748,1,1,1,0.608681736472046,1.69996345273111
2524,-0.00290059587918179,1,1,1,0.608681736472046,0.916487732751871
2525,12.9699386357224,1,0,1,1.07588348437873,1.92049242254219
2525,9.9699386357224,1,0,1,1.07588348437873,1.46088745260413
2526,5.80542120135356,1,0,0,-0.332990803497809,1.36559110929991
2526,2.47208786802023,1,0,0,-0.332990803497809,1.20465648967329
2526,3.80542120135356,1,0,0,-0.332990803497809,1.37451214051544
2527,1.49223206268625,1,0,0,-0.0140990488863759,0.909174555468688
2527,-0.507767937313745,1,0,0,-0.0140990488863759,0.898764287150946
2527,-3.17443460398041,1,0,0,-0.0140990488863759,0.788573453170565
2527,-0.841101270647078,1,0,0,-0.0140990488863759,0.904216985247127
2527,5.15889872935292,1,0,0,-0.0140990488863759,1.16116434534777
2527,-4.17443460398041,1,0,0,-0.0140990488863759,0.824054726945081
2528,7.7491398338152,1,0,1,0.858974488059151,1.768336398835
2528,3.7491398338152,1,0,1,0.858974488059151,1.84240496093474
2528,7.41580650048187,1,0,1,0.858974488059151,1.78316854435214
2529,-1.78748326041375,1,0,1,-0.00039578411858065,1.8088459754668
2529,-2.78748326041375,1,0,1,-0.00039578411858065,1.62356691709315
2530,22.1648136118299,1,1,1,-0.688717263875527,1.82758210550939
2530,18.8314802784966,1,1,1,-0.688717263875527,1.3023494506213
2531,-9.53438425975219,1,1,0,-0.0642585548330077,1.03819037278064
2531,-6.20105092641886,1,1,0,-0.0642585548330077,1.51386749292646
2532,17.118522266271,1,0,1,1.57868094228442,0.834968018936532
2532,19.7851889329377,1,0,1,1.57868094228442,1.2280260053871
2533,-0.392390664296114,1,1,1,1.3855013211305,0.73110937487828
2533,-5.72572399762944,1,1,1,1.3855013211305,0.857282852367448
2534,3.77406220981764,1,1,0,1.37249745749915,1.65695598359435
2534,-3.55927112351569,1,1,0,1.37249745749915,0.789114301294823
2534,0.440728876484309,1,1,0,1.37249745749915,0.8666716802798
2535,-14.1829306429046,1,0,0,-0.256048679232315,1.18237565551803
2535,-15.5162639762379,1,0,0,-0.256048679232315,1.1425807171658
2535,-17.5162639762379,1,0,0,-0.256048679232315,0.898331928207275
2535,-9.1829306429046,1,0,0,-0.256048679232315,1.22628840568222
2536,-8.52635437590968,1,0,1,-0.520689913229939,0.970131631791007
2536,-7.19302104257635,1,0,1,-0.520689913229939,1.09670195786373
2537,-22.4277320046401,1,1,1,-1.08428528404566,0.918845639427501
2537,-21.4277320046401,1,1,1,-1.08428528404566,0.918842190764533
2538,-34.7808294018826,1,0,1,-1.14129388869734,0.946272270533933
2538,-28.4474960685492,1,0,1,-1.14129388869734,1.20408155104967
2538,-32.1141627352159,1,0,1,-1.14129388869734,1.16687420889815
2539,-17.4832885715617,1,1,0,0.118626085686459,0.810733824111212
2539,-12.4832885715617,1,1,0,0.118626085686459,0.937789281348655
2540,17.2701083202048,1,1,1,0.702107335352626,1.1845675422546
2540,21.6034416535382,1,1,1,0.702107335352626,1.97148895790374
2541,4.58683603003581,1,1,1,-0.628581227032863,1.87891702437395
2541,5.25350269670248,1,1,1,-0.628581227032863,1.86400563718364
2542,-19.0347055874433,1,1,0,-0.677829058442251,0.829357715510727
2542,-19.3680389207766,1,1,0,-0.677829058442251,0.960146188299421
2542,-18.70137225411,1,1,0,-0.677829058442251,0.803868723437711
2543,11.6235024177312,1,0,1,-0.962017850623171,1.52393713805243
2543,18.2901690843979,1,0,1,-0.962017850623171,2.00682036929032
2543,16.9568357510645,1,0,1,-0.962017850623171,1.73437140371793
2543,9.29016908439786,1,0,1,-0.962017850623171,1.25999475777096
2543,14.2901690843979,1,0,1,-0.962017850623171,1.43705113497756
2543,14.9568357510645,1,0,1,-0.962017850623171,1.69624592227033
2544,-15.9499250171592,1,0,1,-0.992285998533151,1.03194817102305
2544,-13.2832583504925,1,0,1,-0.992285998533151,0.939790029745355
2545,1.35412508508212,1,0,0,2.0447592068793,0.745822940876199
2545,7.68745841841545,1,0,0,2.0447592068793,0.795135335133438
2545,5.68745841841545,1,0,0,2.0447592068793,0.817002946536339
2545,2.68745841841545,1,0,0,2.0447592068793,0.893935425280537
2545,8.35412508508211,1,0,0,2.0447592068793,0.942762307168318
2546,0.817266248973288,1,0,0,0.295718666078874,1.22910594325928
2546,1.15059958230662,1,0,0,0.295718666078874,1.43968918735816
2546,9.15059958230661,1,0,0,0.295718666078874,1.72750233100415
2546,5.81726624897328,1,0,0,0.295718666078874,1.77269967735887
2547,2.42528235892066,1,0,1,-0.369492817518463,1.23680714691481
2547,6.42528235892066,1,0,1,-0.369492817518463,1.27976515249419
2547,10.4252823589207,1,0,1,-0.369492817518463,1.35875961073147
2548,-10.6260144035512,1,1,0,-2.59561675169484,1.63337708821229
2548,-8.29268107021787,1,1,0,-2.59561675169484,1.9081831280718
2548,-11.9593477368845,1,1,0,-2.59561675169484,1.71030361857412
2549,-15.4790870285563,1,1,1,0.0164047220387127,0.802468961694745
2549,-15.4790870285563,1,1,1,0.0164047220387127,0.802468961694745
2549,-22.1457536952229,1,1,1,0.0164047220387127,0.865171716704292
2549,-19.1457536952229,1,1,1,0.0164047220387127,0.691149033864659
2549,-21.4790870285563,1,1,1,0.0164047220387127,0.614926740256176
2550,26.5352022306583,1,0,1,-1.32379634778708,1.64780663111783
2550,21.5352022306583,1,0,1,-1.32379634778708,1.43603710985722
2550,21.5352022306583,1,0,1,-1.32379634778708,1.43603710985722
2551,5.81308507422689,1,0,1,-0.0912695179412114,0.86042681229107
2551,5.81308507422689,1,0,1,-0.0912695179412114,0.86042681229107
2552,0.762503363894454,1,1,1,-0.202304879069561,1.34201329326094
2552,-0.904163302772211,1,1,1,-0.202304879069561,1.06681521661341
2553,-28.9330531022008,1,0,0,-0.0421225728167741,0.979249448895806
2553,-34.2663864355341,1,0,0,-0.0421225728167741,0.940392805753396
2553,-28.2663864355341,1,0,0,-0.0421225728167741,1.19502729856645
2554,7.70936976900504,1,1,0,1.0247169829287,0.770749510091803
2554,10.709369769005,1,1,0,1.0247169829287,1.04868697423724
2554,7.70936976900504,1,1,0,1.0247169829287,0.770749510091803
2555,-9.81985003754822,1,1,1,-0.32730396216897,1.51378906401886
2555,-4.4865167042149,1,1,1,-0.32730396216897,1.83529069153146
2556,10.0656793500471,1,0,1,-1.75989020426393,1.41649243027781
2556,1.39901268338045,1,0,1,-1.75989020426393,1.17614713880747
2557,-17.1585378184533,1,1,1,-0.330079245691488,0.900357718195166
2557,-12.82520448512,1,1,1,-0.330079245691488,1.37514533989379
2558,-16.2917276601149,1,0,0,-1.86858492759399,1.36036067146215
2558,-16.6250609934482,1,0,0,-1.86858492759399,1.24007357949512
2559,-1.65371423023775,1,1,1,-0.321819620486295,1.11780084740468
2559,-4.65371423023775,1,1,1,-0.321819620486295,0.898115791152957
2560,11.3245942440721,1,0,1,1.66733114189605,1.71510961827742
2560,13.6579275774054,1,0,1,1.66733114189605,1.81326175886431
2561,-29.9774571987875,1,1,0,0.776048425449284,0.692690044449784
2561,-26.9774571987875,1,1,0,0.776048425449284,0.870374479083529
2561,-23.9774571987875,1,1,0,0.776048425449284,1.18632874652083
2562,-6.10109542318339,1,1,1,0.634955679811786,1.71555543924328
2562,-8.10109542318338,1,1,1,0.634955679811786,1.23993525000193
2563,6.31263816883347,1,1,0,-1.13482838270352,1.68048525332265
2563,4.31263816883348,1,1,0,-1.13482838270352,2.04290861963728
2563,1.31263816883348,1,1,0,-1.13482838270352,1.76677859646811
2563,9.6459715021668,1,1,0,-1.13482838270352,1.92134811461262
2564,-3.35538901724433,1,1,0,0.0369301074294169,1.78690010960844
2564,-3.022055683911,1,1,0,0.0369301074294169,1.79233585998763
2565,13.3861409648071,1,1,0,-0.309625826519473,1.81875483731567
2565,7.05280763147381,1,1,0,-0.309625826519473,1.33832676210942
2565,13.3861409648071,1,1,0,-0.309625826519473,1.81875483731567
2566,-36.479700817174,1,1,0,-0.836673574939308,0.858123547084834
2566,-34.479700817174,1,1,0,-0.836673574939308,0.873458991059175
2567,-23.0905042023676,1,0,0,-0.0176887923207054,1.29566765376068
2567,-29.7571708690342,1,0,0,-0.0176887923207054,0.727246828609239
2567,-22.4238375357009,1,0,0,-0.0176887923207054,1.09636438016467
2567,-29.7571708690342,1,0,0,-0.0176887923207054,0.727246828609239
2567,-26.7571708690342,1,0,0,-0.0176887923207054,0.809512729140853
2568,-6.20287609858085,1,0,0,1.01951234001014,0.932298306708145
2568,-0.202876098580855,1,0,0,1.01951234001014,1.44635147557848
2569,-17.9473799755552,1,0,0,-0.800232008316088,0.981980750917695
2569,-16.9473799755552,1,0,0,-0.800232008316088,0.838136367609197
2570,-12.05821206686,1,1,0,1.32712365255509,1.56737099825488
2570,-8.39154540019337,1,1,0,1.32712365255509,2.01735773702576
2570,-11.3915454001934,1,1,0,1.32712365255509,1.79575266563367
2570,-9.05821206686003,1,1,0,1.32712365255509,1.87239701272311
2571,36.5425891793522,1,0,1,1.13296011081286,1.78895846151302
2571,31.5425891793522,1,0,1,1.13296011081286,1.98356994867214
2571,31.8759225126856,1,0,1,1.13296011081286,1.73508318545598
2571,32.5425891793522,1,0,1,1.13296011081286,1.7630053537473
2571,36.5425891793522,1,0,1,1.13296011081286,1.78895846151302
2572,30.555128686708,1,0,1,2.42305958268949,1.94229181667667
2572,26.8884620200413,1,0,1,2.42305958268949,2.0229067375595
2572,24.8884620200413,1,0,1,2.42305958268949,1.86391928925505
2572,27.8884620200413,1,0,1,2.42305958268949,1.94310404193706
2573,20.7741342596698,1,1,1,0.422834895187279,1.98736432961933
2573,15.4408009263365,1,1,1,0.422834895187279,1.962526763446
2573,21.7741342596698,1,1,1,0.422834895187279,2.0429765445466
2574,14.7879815759395,1,1,1,0.476293389042943,2.00239468503039
2574,19.7879815759395,1,1,1,0.476293389042943,2.13775072621758
2574,20.7879815759395,1,1,1,0.476293389042943,1.85469896127323
2574,16.4546482426061,1,1,1,0.476293389042943,2.00808140153984
2574,19.1213149092728,1,1,1,0.476293389042943,1.82305628023883
2574,19.7879815759395,1,1,1,0.476293389042943,2.13775072621758
2575,18.4432503596451,1,0,0,-1.66766882358414,1.46190355472352
2575,18.1099170263117,1,0,0,-1.66766882358414,1.54119374735968
2576,-9.15985572287904,1,1,1,-0.279389782061383,0.724469724251825
2576,-6.15985572287904,1,1,1,-0.279389782061383,0.928393028282937
2576,-5.49318905621238,1,1,1,-0.279389782061383,1.13861614468278
2576,-10.4931890562124,1,1,1,-0.279389782061383,0.701969855108427
2576,-6.82652238954571,1,1,1,-0.279389782061383,0.69478371891182
2576,-8.82652238954571,1,1,1,-0.279389782061383,0.667892332725251
2577,4.46309511782752,1,1,0,-0.101521655035377,0.861387216099221
2577,2.79642845116086,1,1,0,-0.101521655035377,0.688109256921484
2578,3.90039163671253,1,0,0,-0.122142695713285,1.13593473746263
2578,-3.76627502995413,1,0,0,-0.122142695713285,0.972750595937493
2579,7.48775988297926,1,0,1,1.28090489136412,1.65468115534895
2579,4.15442654964593,1,0,1,1.28090489136412,1.35683084978769
2579,10.8210932163126,1,0,1,1.28090489136412,1.72671445735585
2580,29.9313005870823,1,0,1,-1.02212662752753,1.4135209153933
2580,36.9313005870823,1,0,1,-1.02212662752753,1.58041478644587
2580,38.2646339204157,1,0,1,-1.02212662752753,1.66583824498896
2581,-12.5879915639049,1,1,0,-0.032546750124278,0.936618484722739
2581,-11.2546582305715,1,1,0,-0.032546750124278,0.966862974613847
2581,-15.2546582305715,1,1,0,-0.032546750124278,0.745147426672107
2581,-16.5879915639048,1,1,0,-0.032546750124278,0.726434801058133
2582,10.6304228822482,1,0,0,-2.8042465907971,1.36359202383277
2582,12.9637562155815,1,0,0,-2.8042465907971,1.33532250608626
2583,-9.88870431610946,1,0,0,-1.20154369315565,1.404037390733
2583,-4.55537098277614,1,0,0,-1.20154369315565,1.60609158851878
2583,-0.222037649442809,1,0,0,-1.20154369315565,1.63557747244759
2583,-5.2220376494428,1,0,0,-1.20154369315565,1.59568775438397
2584,-7.62858921036813,1,1,1,-0.629022732976065,1.34776121779889
2584,-15.2952558770348,1,1,1,-0.629022732976065,0.892751333444451
2584,-8.62858921036813,1,1,1,-0.629022732976065,1.40552984416486
2585,-7.57144694027839,1,1,1,-1.34764466215081,2.01080934879012
2585,-12.5714469402784,1,1,1,-1.34764466215081,1.75623840481639
2586,2.6689920845805,1,1,0,0.525308285998283,1.30988219221574
2586,3.33565875124717,1,1,0,0.525308285998283,1.30035531921786
2586,3.6689920845805,1,1,0,0.525308285998283,1.34167623982328
2587,-12.2418082111265,1,1,0,1.340998269278,2.190599685851
2587,-6.90847487779312,1,1,0,1.340998269278,1.85719201147965
2588,14.4047703270079,1,0,0,0.78476824997875,1.46938621572553
2588,13.7381036603412,1,0,0,0.78476824997875,1.55564484062816
2589,-22.0545480370638,1,0,1,0.293133353557403,1.77378786457845
2589,-22.0545480370638,1,0,1,0.293133353557403,1.77378786457845
2589,-19.3878813703971,1,0,1,0.293133353557403,1.86008918171485
2590,21.9172910070932,1,1,1,-1.41592460509609,1.23199180183406
2590,13.5839576737599,1,1,1,-1.41592460509609,0.914761820561796
2591,5.39342888664267,1,0,1,-1.40015720369506,1.15791242420552
2591,5.06009555330934,1,0,1,-1.40015720369506,1.34778915974621
2592,17.5262206816712,1,0,1,1.86743923742774,1.87971658399619
2592,22.8595540150045,1,0,1,1.86743923742774,2.03019061641291
2593,2.58006793881972,1,1,1,1.31070532891212,1.69730159167447
2593,6.24673460548638,1,1,1,1.31070532891212,1.95934663800894
2594,23.3745537366707,1,1,1,-0.348600477000103,1.94228363657207
2594,19.3745537366707,1,1,1,-0.348600477000103,1.83948244292904
2595,1.50521384867065,1,0,0,-0.347381309213005,1.41345138643399
2595,-1.16145281799602,1,0,0,-0.347381309213005,1.42783674812626
2595,1.83854718200398,1,0,0,-0.347381309213005,1.48862218144641
2595,-1.82811948466268,1,0,0,-0.347381309213005,1.26708582780591
2596,-5.91852737253518,1,1,0,-2.04420588271421,1.11917964103866
2596,-8.25186070586851,1,1,0,-2.04420588271421,1.03316568147322
2596,-9.91852737253518,1,1,0,-2.04420588271421,0.859768460794904
2596,-9.25186070586851,1,1,0,-2.04420588271421,1.0048160735326
2597,-0.549124228377285,1,0,0,0.357008499729174,1.2253980186057
2597,-0.215790895043952,1,0,0,0.357008499729174,1.31207782546226
